#separator:tab
#html:false
#notetype column:1
#deck column:2
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Théorème de la bijection	Si \( f: I\rightarrow \mathbb R \) est continue et strictement monotone sur \( I \) alors: - \( J = f(I) \) est un intervalle - \( f : I \rightarrow J \) est une bijection - \( f^{-1}: J \rightarrow I \) est continue et strictement monotone, de même monotonie que \( f \) sur l'intervalle \( J\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Homéomorphisme	Une fonction \( f : A \rightarrow B \) réalise un homéomorphisme de \( A \) dans \( B \) ssi: - \( f \) est continue sur \( A \)  - \( f \) est bijective de \( A \) sur \( B \)  - \( f^{-1} \) est continue sur \( B\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Bijection réciproque	Soit \( I \) un intervalle et \( f \in \mathcal F(I, \mathbb R) \) . Si \( f \) est dérivable, de dérivée ne s'annulant pas sur l'intervalle \( I \) , alors: - \( f \) réalise une bijection de \( I \) sur l'intervalle \( J = f(I) \)  - Sa bijection réciproque \( f^{-1}:J \rightarrow I \) est dérivable sur \( J \)  et \( (f^{-1})' = \frac{1}{f'\circ f^{-1}}\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Difféomorphisme	Soient \( n \in \mathbb N^* \) et \( A, B \) deux intervalles (ou union d'intervalles) Une fonction \( f : A \rightarrow B \) réalise un \( \mathcal C^n \) -difféomorphisme de \( A \) dans \( B \) ssi: - \( f \) est \( \mathcal C^n \) sur \( A \)  - \( f \) est bijective de \( A \) sur \( B \)  - \( f^{-1} \) est \( \mathcal C^n \) sur \( B\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Théorème de la limite de la dérivée	Soient \( I \) un intervalle, \( a \in I \) et \( f : I \rightarrow \mathbb R \) . Si - \( f \) est continue sur \( I \)  - \( f \) est dérivable sur \( I \backslash \{a\} \)  - \( f'(x) \xrightarrow[x\rightarrow a]{}l \in \mathbb R \cup \{\pm\infty\} \)   alors \( \frac{f(x) - f(a)}{x - a} \xrightarrow[x\rightarrow a]{}l\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Classe \(\mathcal C^n\) par prolongement	Soient \( I \) un intervalle, \( a \in I \) et \( f : I \backslash \{a\} \rightarrow \mathbb R \) . Si: - \( f \) est de classe \( \mathcal C^n \) sur \( I\backslash \{a\} \)  - \( \forall k \in \unicode{10214}0, n \unicode{10215}, f^{(k)}(x) \xrightarrow[x\rightarrow a]{}l_k \in \mathbb R \)  Alors: - \( f \) est prolongeable par continuité en \( a \) avec \( f(a) = l_0 \) et ce prolongement est de classe \( \mathcal C^n \) sur \( I \) (avec en particulier \( \forall k \in \unicode{10214}1, n \unicode{10215}, f^{(k)}(a) = l_k\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Enveloppe convexe	Soit \( A \) une partie convexe d'un \( \mathbb R \) -ev \( E \) . L'intersection de tous les convexes contenant \( A \) est un convexe contenant \( A \) et c'est le plus petit (au sens de l'inclusion). Ce convexe minimal contenant \( A \) est appelé enveloppe convexe de \( A \) , noté \( Conv(A) \) :  \( Conv(A) = \bigcap_{C\ convexe, C \supset A}C\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Caractérisation de l'enveloppe convexe par les combinaisons convexes	L'enveloppe convexe de \( A \) est égale à l'ensemble des combinaisons convexes de points de \( A\).					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Fonctions convexes et épigraphes	Une fonction \( f : I \rightarrow \mathbb R \) est convexe sur \( I \) ssi son épigraphe:  \( Epi(f) = \{(x,y) \in I \times \mathbb R |\ y \ge f(x)\}\) est un convexe du plan.					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Convexité et dérivée	Soit \( f : I \rightarrow \mathbb R \) une fonction dérivable sur l'intervalle \( I \) . La fonction \( f \) est convexe sur \( I \) ssi \( f' \) est croissante sur \( I\).					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Convexité et dérivée seconde	Soit \( f : I \rightarrow \mathbb R \) une fonction deux fois dérivable sur l'intervalle \( I \) . La fonction \( f \) est convexe sur \( I \) ssi \( f''\ge0 \) sur \( I\).					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Formule de Taylor avec reste intégral	Soient \( n \in \mathbb N \) , \( I \) un intervalle, \( a \in I \) et \( f \in \mathcal F(I, \mathbb R) \) . Si \( f \) est \( \mathcal C^{n+1} \) sur \( I \) , alors :  \( \forall x \in I, f(x) = \sum\limits_{k = 0}^n\frac{f^{(k)}(a)}{k!}(x-a)^k + \int_a^x\frac{(x-t)^n}{n!}f^{(n + 1)}(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Inégalité de Taylor-Lagrange	Soient \( n \in \mathbb N \) , \( I \) un intervalle, \( a \in I \) et \( f \in \mathcal F(I, \mathbb R) \) . Si \( f \) est \( \mathcal C^{n+1} \) sur \( I \) , alors :  \( \forall x \in I, |f(x) - T_{n, a}(x)| \le \frac{||f^{(n+1)}||_{\infty,[a,x]ou[x,a]}|x-a|^{n+1}}{(n+1)!}\)					
Basique Maths	Seconde année::Mathématiques::Rappels et compléments d'analyse réelle de première année	Lemme de l'escalier	Soit \( u \in \mathbb R^\mathbb N \)  - Si \( u_{n + 1} - u_n \rightarrow l \in \mathbb R^*, \) alors \( u_n \sim nl \)  - Si \( u_{n + 1} - u_n \rightarrow 0 \) , alors \( u_n = \mathcal o(n)\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Propriétés conservées par passage à la limite simple	Parité, périodicité, monotonie, convexité, caractère \( k \) -lipschitzien ( \( k \ge 0\)) sont préservés par passage à la limite simple.					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Condition pour la convergence uniforme d'un produit	Si : - \( u_n \xrightarrow[n \rightarrow +\infty]{CVU} u \)  - \( v_n \xrightarrow[n \rightarrow +\infty]{CVU} v \)  - \( u, v \) sont bornées Alors \( v_nu_n \xrightarrow[n \rightarrow +\infty]{CVU} uv\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Continuité en un point d'une limite uniforme	Soient \( (u_n) \in \mathcal F(A, \mathbb K)^\mathbb N, u : A \rightarrow \mathbb K, a \in A \) . Si: - \( \forall n \in \mathbb N, u_n \) est continue en \( a \)  - \( u_n \xrightarrow[n \rightarrow +\infty]{CVU}u \) sur un voisinage de \( a \)  Alors \( u \) est continue en \( a\).					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Continuité d'une limite uniforme	Soient \( (u_n) \in \mathcal F(A, \mathbb K)^\mathbb N, u : A \rightarrow \mathbb K \) . Si: - \( \forall n \in \mathbb N, u_n \) est continue sur \( A \)  - \( u_n \xrightarrow[n \rightarrow +\infty]{CVU}u \) au voisinage de tout point de \( A \)  Alors \( u \) est continue sur \( A\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Théorème de la double limite	Soient \( (u_n) \in \mathcal F(A, \mathbb K)^\mathbb N, u : A \rightarrow \mathbb K, a \) adhérent à \( A \) . Si: - \( \forall n \in \mathbb N, u_n(x) \xrightarrow[x \rightarrow a]{}l_n \in \mathbb K \)  - \( u_n \xrightarrow[n \rightarrow +\infty]{CVU}u \) sur \( A \)  Alors: - La suite \( (l_n) \) converge vers \( l \in \mathbb K \)  - \( u(x) \xrightarrow[x \rightarrow a]{} l\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Primitivation d'une limite uniforme	Soient \( (u_n) \in \mathcal F(I, \mathbb R)^\mathbb N, u:I\rightarrow \mathbb K, a \in I \) . Si: - \( \forall n \in \mathbb N,u_n \) est continue sur l'intervalle \( I \)  - \( u_n \xrightarrow[n \rightarrow + \infty]{CVU}u \) sur tout segment de \( I \)  Alors \( \int_a^xu_n(t)dt \xrightarrow[n \rightarrow + \infty]{CVU}\int_a^xu(t)dt \) sur tout segment de \( I\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Intégration d'une limite uniforme sur un segment	Soient \( (u_n) \in \mathcal F(I, \mathbb R)^\mathbb N, u:I\rightarrow \mathbb K, a, b \in I, a < b \) . Si: - \( \forall n \in \mathbb N,u_n \) est continue sur le segment \( [a, b] \)  - \( u_n \xrightarrow[n \rightarrow + \infty]{CVU}u \) sur \( [a, b] \)  Alors \( \int_a^bu_n(t)dt \xrightarrow[n \rightarrow + \infty]{}\int_a^bu(t)dt\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Dérivation d'une limite uniforme	Soient \( (u_n) \in \mathcal F(I, \mathbb R)^\mathbb N, u, v:I\rightarrow \mathbb K \) . Si: - \( \forall n \in \mathbb N, u_n \) est de classe \( \mathcal C^1 \) sur \( I \)  - \( u_n \xrightarrow[n \rightarrow + \infty]{CVS}u \) sur \( I \)  - \( u_n' \xrightarrow[n \rightarrow + \infty]{CVU}v \) sur tout segment de \( I \)  Alors: - \( u \) est de classe \( \mathcal C^1 \) sur \( I \) et \( u' = v \)  - et la convergence de \( (u_n) \) est uniforme sur tout segment de \( I\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Classe \(\mathcal C^k\) d'une limite uniforme	Soient \( k \in\mathbb N^*, (u_n) \in \mathcal F(I, \mathbb K)^\mathbb N, v_0, \dots, v_k : I \rightarrow \mathbb K \) . Si: - \( \forall n\in \mathbb N, u_n \) est de classe \( \mathcal C^k \) sur l'intervalle \( I \)  - \( \forall j \in \unicode{10214}0, k-1\unicode{10215}, u_n^{(j)}\xrightarrow[n \rightarrow + \infty]{CVS}v_j \) sur \( I \)  - \( u_n^{(k)}\xrightarrow[n \rightarrow + \infty]{CVU}v_k \) sur tout segment de \( I \)  Alors: - \( v_0 \) est de classe \( \mathcal C^k \) sur \( I \) et \( \forall j\in \unicode{10214}0, k\unicode{10215}, v_0^{(j)} = v_j \)  - Toutes les convergences intermédiaires sont uniformes sur tout segment de \( I\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Approximation d'une fonction continue par morceaux	Toute fonction continue par morceaux sur un segment y est limite uniforme d'une suite de fonctions en escalier					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Théorème de Weierstrass	Toute fonction continue sur un segment y est limite uniforme d'une suite de fonctions polynomiales					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Polynôme trigonométrique	- Un polynôme trigonométrique complexe (de période \( 2\pi \) ) est une combinaison linéaire des fonction \( e_n : \mathbb R \rightarrow \mathbb C, t \mapsto e^{int} (n \in \mathbb Z) \)  - Un polynôme trigonométrique réel (de période \( 2\pi \) ) est une combinaison linéaire des fonctions \( c_n : x\mapsto \cos(nx) \) et \( s_n : x \mapsto \sin(nx) \) avec \( n \in \mathbb N\)					
Basique Maths	Seconde année::Mathématiques::Suites de fonctions numériques	Théorème de Weierstrass trigonométrique	Toute fonction complexe (resp. réelle) continue et \( 2\pi \) -périodique est limite uniforme sur \( \mathbb R\) d'une suite de polynômes trigonométriques complexes (resp. réels)					
Basique Maths	Seconde année::Physique::Électrostatique	Ordre de grandeur et unité \(\varepsilon_0\) et \(4\pi\varepsilon_0\)	 \( \varepsilon_0 \simeq 10^{-11} F.m^{-1}, 4\pi\varepsilon_0 \simeq 10^{-10} F.m^{-1}\)					
Basique Maths	Seconde année::Physique::Électrostatique	Champ électrique d'une superposition de charges	Le champ électrique au point \( M \) d'une superposition de charges \( q_1, \dots, q_n \) situées en \( P_1, \dots, P_n \) est égal à la somme des champs électriques \( \vec E_1(M), \dots, \vec E_n(M) \) dus à chaque particule chargée seule:  \( \vec E(M) = \sum_{k = 1}^{n} \frac{q_i}{4\pi \varepsilon_0P_iM^2} \frac{\overrightarrow{P_iM}}{P_iM}\)					
Basique Maths	Seconde année::Physique::Électrostatique	Ligne de champ	Courbe tangente au vecteur champ en chacun de ses points					
Basique Maths	Seconde année::Physique::Électrostatique	Convergence des lignes de champ du champ électrique	Les lignes de champ divergent depuis une charge positive, convergent vers une charge négative.					
Basique Maths	Seconde année::Physique::Électrostatique	Plans de symétrie / d'antisymétrie pour une distribution de charge	Avec \( P \) un point et \( P' \) son symétrique par rapport à \( \Pi \)  Pour la distribution de charge, le plan \( \Pi \) est plan: - De symétrie de la distribution de charges si \( q(P) = q(P') \) pour tout \( P \)  - D'antisymétrie de la distribution de charges si \( q(P) = -q(P') \) pour tout \( P\)					
Basique Maths	Seconde année::Physique::Électrostatique	Champ de symétriques par rapport à un plan de symétrie / d'antisymétrie de la distribution de charges	Si \( M \) et \( M' \) sont symétriques rapport à un plan \( \Pi \) de symétrie (resp. antisymétrie) de la distribution de charges, alors \( \vec E(M') \) est le symétrique (resp. l'opposé du symétrique) de \( \vec E(M) \) par rapport à \( \Pi\).					
Basique Maths	Seconde année::Physique::Électrostatique	Champ en un point d'un plan de symétrie / d'antisymétrie	Si \( M \in \Pi \) , avec \( \Pi \) plan de symétrie (resp. d'antisymétrie) de la distribution de charges alors \( \vec E(M) \in \Pi \) (resp. \( \vec E(M) \perp \Pi)\)					
Basique Maths	Seconde année::Physique::Électrostatique	Champ d'une distribution invariante par modification d'une coordonnée	Si la distribution de charges est invariante par modification d'une coordonnée d'espace, alors les fonctions composantes du champ électrique (sur chaque vecteur de la base) sont indépendantes de cette coordonnée.					
Basique Maths	Seconde année::Physique::Électrostatique	Définition potentiel électrostatique	Pour tout champ électrostatique \( \vec E \) , il existe une fonction \( V \) de \( \mathbb R^3 \) dans \( \mathbb R \) appelée potentiel électrostatique, telle que:  \( \vec E(M) = -\overrightarrow{grad}(V)(M)\)					
Basique Maths	Seconde année::Physique::Électrostatique	Gradient en coordonées cylindriques, sphériques	En coordonnées cylindriques: \( \overrightarrow{grad}(f) = \frac{\partial f}{\partial r}\vec u_r + \frac{\partial f}{\partial \theta}\frac{1}{r}\vec u_\theta + \frac{\partial f}{\partial z}\vec u_z \)  En coordonnées sphériques: \( \overrightarrow{grad}(f) = \frac{\partial f}{\partial r}\vec u_r + \frac{\partial f}{\partial \theta}\frac{1}{r}\vec u_\theta + \frac{\partial f}{\partial \varphi}\frac{1}{r \sin{\theta}}\vec u_\varphi\)					
Basique Maths	Seconde année::Physique::Électrostatique	Potentiel électrostatique pour une distribution discrète de k charges	 \( V(M) = \sum\limits_{i = 1}^k \frac{q_i}{4\pi \varepsilon_0r_i}\)					
Basique Maths	Seconde année::Physique::Électrostatique	Continuité du potentiel	Le potentiel est toujours une fonction continue de l'espace					
Basique Maths	Seconde année::Physique::Électrostatique	Continuité de \(\vec E\)	Les fonctions composantes du champ \( \vec E\) sont toujours des fonction continues de l'espace lorsque la distribution est volumique. En revanche pour des distributions surfaciques ou linéïques, elles peuvent présenter une discontinuité au niveau de la distribution.					
Basique Maths	Seconde année::Physique::Électrostatique	Différentielle du potentiel pendant un déplacement élémentaire	 \( dV = - \vec E \cdot \vec dl\)					
Basique Maths	Seconde année::Physique::Électrostatique	Circulation de\( \vec f\ \)le long de \(\Gamma\)	La circulation de \( \vec f\ \) le long de \( \Gamma \) est \( \mathcal C_\Gamma = \int_\Gamma \vec f(M)\cdot \vec dl\)					
Basique Maths	Seconde année::Physique::Électrostatique	Propriété de la circulation de \(\vec E\)	La circulation de \( \vec E\) est conservative, elle ne dépend pas du chemin entre deux points					
Basique Maths	Seconde année::Physique::Électrostatique	Énergie potentielle d'une particule de charge \(q\) dans \(\vec E\)	 \( E_p = qV\)					
Basique Maths	Seconde année::Physique::Électrostatique	Flux \(\Phi_E\) du champ \(\vec E\) à travers une surface de vecteur \(\vec S\), avec \(\vec E\) uniforme au niveau de la surface	 \( \Phi_E = \vec E \cdot \vec S = ES\cos\theta \) où \( \theta \) est l'angle entre \( \vec E \) et \( \vec S\)					
Basique Maths	Seconde année::Physique::Électrostatique	Surface ouverte	Une surface est ouverte s'il existe un chemin permettant d'aller d'un point situé d'un côté de la surface à un point de l'autre côté dans avoir à percer de trou dans la surface.					
Basique Maths	Seconde année::Physique::Électrostatique	Énoncé du théorème de Gauss	Soit une surface fermée \( \mathcal S \) emprisonnant la charge électrique \( Q_{int} \) (appelée charge intérieure). Le flux du champ électrique \( \vec E \) à travers la surface \( \mathcal S \) (fermée) vérifie:  \( \iint_\mathcal S \vec E \cdot \overrightarrow {dS} = \frac{Q_{int}}{\varepsilon_0}\)					
